LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index,
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index,
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,,nm^2
ID7151,7151,52,3390,1264.235717,309.3162924,0,146,146,32.82012576,1,,254.323408,255,0,255,862665,13.1196007,0.69811482,15.93879622,7.028549787,2.451342668,57.7901148,28.60303077,1.503252757,2.020419279,3384,293.3609826,0.494123507,0.890292028,5.04297917,37.49584488
ID7153,7153,59,1814,795.7958356,401.1917266,0,146,146,23.99630355,1,,254.1546961,255,0,255,460020,14.66140199,1.000369822,17.33815659,-3.558196306,5.799188639,32.75338248,24.939187,-0.433570396,1.313330001,1809,221.2202448,0.464513878,0.705538222,5.201224327,20.04432133
ID7185,7185,39,4132,1210.170176,1131.662512,0,146,146,36.26646453,1,,254.0745221,255,0,255,1050090,15.33614203,0.997250973,16.54423987,0.589697652,0.201447519,45.6935316,30.6473463,1.017557713,1.490945779,4132,267.4999089,0.725642816,0.909230938,4.161438512,45.78393352
ID7154,7154,66,576,645.1715686,451.989331,0,146,146,13.56403753,1,,251.9224138,255,0,255,146115,27.86847683,0.998833188,9.034413917,0.42885642,0.33457494,21.08395194,10.16078963,2.80616923,2.07503085,578,108.9510133,0.611892535,0.871794872,4.531764724,6.404432133
ID7186,7186,41,3866,988.9091635,1248.208339,0,146,146,35.05020693,1,,254.0067515,255,0,255,978180,15.88575957,0.718786339,13.37350339,-2.047652584,-1.94877967,43.87101754,30.06205797,-0.02680436,1.459348445,3859.5,286.3975601,0.591292379,0.82003612,4.61003042,42.76454294
ID7157,7157,42,11465,1221.747009,609.6616884,0,146,146,60.41440482,1,,254.6218927,255,0,255,2919240,9.812379428,0.797950682,23.03295611,0.788278211,1.405955315,78.79341345,50.44613917,1.383954484,1.561931493,11466.5,531.7403464,0.509614189,0.805769298,4.965742284,127.0526316
ID7158,7158,43,2505,1003.631924,619.9134583,0,146,146,28.24612769,1,,254.592489,255,0,255,637245,10.18777223,0.99627733,24.94340448,-3.028472499,-1.224486511,33.08550109,28.28174205,1.637142829,1.169853718,2506.5,223.1480481,0.632544943,0.834526386,4.457170402,27.77285319
ID7160,7160,45,8460,837.6682815,804.4845405,0,146,146,51.90237535,1,,254.5782136,255,0,255,2154750,10.36292977,0.999211263,24.55654743,-0.261324154,-1.39981996,60.40437982,49.76914049,1.165517731,1.213691441,8463,401.0676837,0.661148269,0.866711045,4.359688895,93.77285319
ID7164,7164,47,12842,1190.432231,859.791678,0,146,146,63.94909118,1,,254.5434021,255,0,255,3269610,10.78114239,0.966319544,23.20564935,-0.657100696,0.477482807,67.97145728,60.85685742,-1.545676403,1.116907119,12847.5,454.2683664,0.782354347,0.927148733,4.007773617,142.3545706
ID7205,7205,44,17330,497.9563742,79.41024827,0,147,147,74.278296,1,,253.101737,255,0,255,4386000,21.91988587,0.914853217,11.03323234,2.278171868,3.6542362,102.2678713,57.28316546,0.659952397,1.78530412,17333,607.6310333,0.589934382,0.895600279,4.615333389,192.0554017
ID7208,7208,46,11520,1091.9432,68.76475909,0,147,147,60.54335219,1,,253.6488013,255,0,255,2920005,18.51377101,0.779546814,12.00330124,0.461537818,0.220238469,71.90184902,52.40836279,1.221187874,1.371953734,11515.5,442.9812627,0.737431951,0.924828334,4.12804057,127.5955679
ID7209,7209,63,2724,975.8974924,278.4593884,0,147,147,29.45156091,1,,254.2524734,255,0,255,693855,13.78876894,0.999019011,18.43005014,2.293037859,0.457141703,43.9490247,24.1243283,1.467167149,1.821771954,2725,247.8984906,0.55722245,0.799354649,4.748873807,30.19390582
ID7211,7211,52,2678,1263.481513,299.241052,0,147,147,29.19374454,1,,254.2393736,255,0,255,681870,13.90874938,0.703846809,15.10192554,3.556803778,-1.345655656,45.29481367,24.60279573,-1.406150977,1.841043358,2677.5,240.0254338,0.584016096,0.894587371,4.638659811,29.66759003
ID7213,7213,59,2062,789.5483936,403.4970057,0,147,147,25.60389054,1,,254.5050946,255,0,255,524535,11.22573319,0.996761925,22.63481313,-1.765314078,2.371374223,36.35689933,21.82557054,2.4833091,1.665793765,2059.5,216.3617948,0.552854068,0.799495342,4.76759853,22.8199446
ID7215,7215,42,12485,1221.183973,600.9385333,0,147,147,63.05433874,1,,254.5915098,255,0,255,3178575,10.19835596,0.767924718,21.68695732,-0.321290056,-1.033708444,76.96199132,51.86374756,1.589955913,1.483926537,12490.5,478.6318192,0.685151407,0.896661881,4.282640849,138.398892
ID7217,7217,43,2642,1002.780745,619.8381313,0,147,147,28.98858568,1,,253.4574669,255,0,255,670395,19.77661237,0.996196316,12.79159988,-2.778635778,-0.383663331,33.78160535,28.9911757,1.589949005,1.165237509,2640,219.9294245,0.685878383,0.857282026,4.280370619,29.25207756
ID7219,7219,45,8615,837.0365297,802.787826,0,147,147,52.36335894,1,,254.4382609,255,0,255,2194530,11.95593997,0.998837213,21.26894636,1.09283312,-0.438954517,60.20768713,50.26398446,1.195859378,1.197829575,8614,396.1244002,0.689845034,0.87938339,4.268046682,95.44598338
ID7220,7220,47,11728,1186.347165,853.8578672,0,147,147,61.07466251,1,,254.7387518,255,0,255,2983755,8.158168849,0.998179309,31.19653992,-0.514456498,0.049710531,71.80061442,54.18291791,-1.138310362,1.325152229,11718.5,448.77364,0.731184892,0.912193983,4.14563753,129.8448753
ID7221,7221,49,8970,975.1528921,1081.408176,0,147,147,53.49397982,1,,253.9223754,255,0,255,2283270,16.54277549,0.999106745,15.3425836,0.040568781,-3.048523735,63.2916537,53.40479244,1.297800537,1.1851306,8990,468.9890797,0.513622565,0.770021413,4.946327688,99.61218837
ID7223,7223,50,5965,167.5915247,1068.565335,0,147,147,43.54322952,1,,254.6135713,255,0,255,1512150,9.920008004,0.996531162,25.62207584,4.656707436,-0.162128459,52.64646056,44.1544644,0.11201291,1.192324746,5956.5,392.2168182,0.486573649,0.729739663,5.081952941,66
ID7224,7224,51,8206,681.9144721,1115.299703,0,147,147,51.09576975,1,,254.5025604,255,0,255,2087430,11.2523376,0.99764103,22.59104135,-0.648989709,2.536409017,61.90199477,45.20535368,-1.24179127,1.369350967,8202,410.527959,0.611567149,0.835659705,4.532970133,90.88088643
ID7227,7227,39,3602,1207.571015,1128.953623,0,147,147,33.83021129,1,,253.9348371,255,0,255,911880,16.44862646,0.995170627,15.40068895,1.974992353,1.486861976,40.46275702,31.35422514,0.976289921,1.290504129,3595.5,253.5499693,0.702816635,0.887777778,4.228476446,39.83933518
ID7229,7229,41,3559,993.1854381,1246.975996,0,147,147,33.62257517,1,,254.7125951,255,0,255,903975,8.557235626,0.714941594,24.81807862,0.421659166,0.32143039,36.15705336,32.62589439,-0.511826113,1.108231791,3551.5,245.4561036,0.74075401,0.903115067,4.118773656,39.35180055
ID7232,7232,42,12348,1221.044694,601.1760554,0,148,148,62.66696275,1,,254.6278278,255,0,255,3140325,9.73514708,0.776701374,22.86825249,0.430086897,-0.20842982,77.0956878,52.7313847,1.597750703,1.462045577,12337.5,476.2315624,0.683597837,0.895904437,4.287504533,136.7036011
ID7233,7233,43,2641,1002.78192,619.4974136,0,148,148,28.99956412,1,,254.2278577,255,0,255,671670,14.01336558,0.997472194,18.11885448,-1.915980494,-0.620214116,33.83303752,28.89957414,-1.50105985,1.170710591,2642,221.4777559,0.676834439,0.855292975,4.308873138,29.27423823
ID7234,7234,45,8679,836.5899111,802.8754966,0,148,148,52.57720235,1,,254.2960663,255,0,255,2210850,13.38014107,0.998999791,18.99597521,1.726328841,0.297902426,58.93161836,50.85043141,1.168018641,1.158920716,8684.5,394.0108373,0.702972521,0.88499949,4.228007583,96.22714681
ID7235,7235,47,11766,1186.049858,853.4587532,0,148,148,61.17881003,1,,254.6747726,255,0,255,2995230,9.101333371,0.998581782,27.96228221,-0.196580632,-0.103879566,72.07947801,54.58394875,-1.129918012,1.320525167,11758.5,451.3966329,0.725178896,0.910981987,4.1627694,130.2880886
ID7236,7236,49,8872,975.3880618,1081.092079,0,148,148,53.12527276,1,,254.597429,255,0,255,2257770,10.12448079,0.9980439,25.12209579,0.72823899,-1.443525058,65.12747849,55.01116683,1.339892203,1.183895602,8866.5,468.6272484,0.507349233,0.76045285,4.976814205,98.24376731
ID7237,7237,50,5639,169.5769208,1069.445634,0,148,148,42.41940342,1,,253.9630481,255,0,255,1436415,16.22941886,0.998343591,15.6353436,7.518721826,-1.022214973,53.5337438,43.06053612,-0.141287127,1.243220559,5653,379.9721468,0.492022909,0.741766172,5.053732726,62.63711911
ID7238,7238,51,8130,682.0968968,1115.401904,0,148,148,50.87569989,1,,254.5609396,255,0,255,2069835,10.572671,0.998522804,24.0594626,-0.750679396,2.373755302,62.90798491,44.40148113,-1.264881957,1.416799244,8131.5,411.3077318,0.604013692,0.835714286,4.561225466,90.09972299
ID7239,7239,39,3656,1207.655856,1129.182371,0,148,148,34.13929771,1,,254.1653028,255,0,255,931770,14.56739362,0.998904564,17.43798666,1.447785735,1.589759935,40.56205237,31.15765329,1.094788143,1.301832715,3661.5,253.7324116,0.714688852,0.896657279,4.193208215,40.57063712
ID7240,7240,41,3258,995.3247417,1247.194947,0,148,148,32.20825855,1,,253.436542,255,0,255,826710,19.90876433,0.718911685,10.64821724,0.987892694,0.171148382,35.77269451,30.72813745,-0.838058216,1.164167355,3259,232.6796958,0.756444814,0.910844047,4.075832304,36.11080332
ID7222,7222,44,17544,498.2190025,80.04166073,0,148,148,74.75565207,1,,253.0824883,255,0,255,4442610,22.02989501,0.91255582,10.96288817,1.149490727,2.620687758,100.3386403,57.14444779,0.620814585,1.755877328,17556.5,615.9675866,0.581476391,0.886490444,4.648778875,194.531856
ID7225,7225,46,11517,1091.717624,68.6349503,0,148,148,60.51048356,1,,254.0013924,255,0,255,2918730,15.92701472,0.771946179,13.89530893,1.408181567,1.087741144,71.71378498,51.42661489,1.253821548,1.394487759,11503,442.7966291,0.73724591,0.925199067,4.128561384,127.4570637
ID7226,7226,63,3063,977.458878,278.1104575,0,148,148,31.20942569,1,,253.9156035,255,0,255,776220,16.59624305,0.994545035,15.25773986,0.650979802,0.194906307,43.7761216,24.17952102,1.517281584,1.810462729,3060,250.673049,0.611950091,0.855704698,4.531551608,33.90581717
ID7228,7228,52,2683,1263.406853,299.359969,0,148,148,29.24821053,1,,254.6203945,255,0,255,684165,9.833172888,0.705162758,21.41672382,3.252376514,-1.27822561,44.92430495,25.09148326,1.727656916,1.790420458,2687.5,241.8991098,0.577151457,0.884336953,4.666164376,29.77839335
ID7230,7230,59,2445,804.1438076,410.8044012,0,148,148,27.88318305,1,,253.7479542,255,0,255,620160,17.82790267,0.997808076,14.21757542,1.634192827,3.44910184,34.32618668,30.19768117,2.078041155,1.136715978,2442.5,230.6963607,0.576717261,0.814709807,4.667920567,27.06371191
ID7231,7231,66,1008,639.5392644,447.4267727,0,148,148,17.89468484,1,,254.2372881,255,0,255,255000,13.93209671,0.994696671,18.19979785,0.137357322,0.221794666,21.43855261,16.81905116,0.437165895,1.274658862,1006,130.5605627,0.741624073,0.907942238,4.116356904,11.1468144
ID7264,7264,39,3479,1205.955068,1129.327702,0,149,149,33.27044678,1,,253.5361653,255,0,255,883320,19.26763052,0.996919704,13.13836071,0.143682608,0.164342297,39.81971535,29.80523854,1.224334637,1.335997204,3477.5,241.5779373,0.748794189,0.911055803,4.096601309,38.53185596
ID7266,7266,41,2802,1000.760952,1244.504286,0,149,149,29.85410661,1,,254.2714286,255,0,255,711960,13.61326868,0.733981989,15.81269753,0.17734189,-0.419749826,31.96456621,28.70748043,1.397246847,1.113457737,2800,215.384988,0.758467602,0.899453903,4.070393674,31.02493075
ID7241,7241,44,17821,499.9611928,80.24252487,0,149,149,75.36208692,1,,252.8131831,255,0,255,4510440,23.51355198,0.910915003,10.25056865,0.516251608,1.371301925,105.1104059,57.28756914,0.649814819,1.834785583,17842.5,617.2396954,0.588515456,0.880654475,4.620893886,197.700831
ID7242,7242,46,11190,1090.066014,67.4784072,0,149,149,59.68688504,1,,253.246092,255,0,255,2835090,21.07629058,0.766669698,10.42873204,1.307113691,1.300605753,69.92645958,52.29239356,1.319274202,1.337220479,11192,443.1077916,0.716306335,0.908109862,4.188471223,124.0110803
ID7243,7243,,509,314.3759005,173.7187295,0,149,149,12.72869719,1,,253.5029354,255,0,255,129540,19.5001129,0.996055318,12.97438401,-0.449190166,-0.907069959,21.52106054,9.366022971,0.076705438,2.29778003,509,108.8209957,0.54013492,0.811802233,4.823405833,5.639889197
ID7244,7244,63,2515,975.4044015,274.969694,0,149,149,28.26865701,1,,254.2902584,255,0,255,639540,13.43696962,1.026168344,19.16908887,1.835734748,2.097281097,41.92046149,22.82285822,1.399749982,1.836775266,2510.5,252.544085,0.494647351,0.749402985,5.040308144,27.81717452
ID7245,7245,52,2567,1263.606455,297.723451,0,149,149,28.64061062,1,,253.2264297,255,0,255,655350,21.19642625,0.703168955,9.864574094,3.469227718,-1.638082918,44.95836996,23.07922471,-1.390566718,1.948001743,2577,234.3447978,0.589676266,0.914153955,4.616343402,28.55401662
ID7246,7246,59,2658,800.0259245,407.6299061,0,149,149,29.01876641,1,,254.6137827,255,0,255,672435,9.918341945,0.994212001,25.59649519,1.468782129,-0.654899155,42.47196012,23.13899917,0.277281996,1.835514138,2645.5,237.8150527,0.587812679,0.838244613,4.623655385,29.31301939
ID7247,7247,66,1056,637.466083,446.5080454,0,149,149,18.3383313,1,,253.7914692,255,0,255,267750,17.52158125,0.995571692,14.45236507,0.62801632,0.683457401,22.59837894,16.45493097,0.704944066,1.373349969,1056.5,128.9982027,0.797833094,0.93786063,3.968705825,11.70637119
ID7248,7248,42,12812,1225.712704,605.916247,0,149,149,63.84696984,1,,254.7013352,255,0,255,3261960,8.722170698,0.719576553,24.43948918,-1.368919872,-0.501945171,75.88839343,53.52634142,1.527640399,1.417776583,12806.5,472.3062997,0.721427746,0.924757194,4.173577778,141.900277
ID7249,7249,43,2009,1006.243794,619.8868825,0,149,149,25.27858969,1,,253.2212257,255,0,255,508215,21.22847013,1.062774969,12.29138634,-5.397701898,-0.727565788,32.24011883,27.69196556,1.393433248,1.164240897,2007.5,238.532217,0.44337513,0.689981096,5.323769793,22.24376731
ID7251,7251,45,8411,838.3528823,801.5969225,0,149,149,51.74113738,1,,254.212402,255,0,255,2139960,14.15065255,0.998093541,17.94757147,0.642544672,0.920976317,58.32526161,49.66850865,1.253992105,1.174290576,8410.5,391.3997698,0.689906994,0.881649982,4.267855024,93.19113573
ID7254,7254,47,14055,1192.370438,856.1884303,0,149,149,66.8808618,1,,254.6915469,255,0,255,3579435,8.863745815,0.973611131,28.34987693,1.353004061,-0.329915832,71.31903872,65.58776825,1.91788153,1.087383221,14052.5,472.8099234,0.789933063,0.927068215,3.988501741,155.7063712
ID7259,7259,49,7687,978.2854448,1075.917686,0,149,149,49.46884277,1,,254.6349558,255,0,255,1956615,9.641842377,0.998871723,26.39446024,-1.677556392,-4.481533025,62.16032664,50.53950302,1.143910102,1.229935455,7688,434.466973,0.511811102,0.770263501,4.955073271,85.18559557
ID7260,7260,50,6508,168.5377378,1068.022586,0,149,149,45.48991724,1,,254.7647963,255,0,255,1657245,7.7415007,0.998666531,32.88701149,4.037745421,-1.903180436,56.81640261,45.05730578,0.117145081,1.260980914,6501,388.8018987,0.540422318,0.784245129,4.822123113,72.033241
ID7263,7263,51,7332,682.7268493,1110.044257,0,149,149,48.32309308,1,,254.6171694,255,0,255,1865580,9.873629315,0.998635741,25.76999408,-0.237590878,2.380635729,50.7070044,48.94265326,1.332819361,1.036049356,7336,360.2259384,0.710426616,0.878878639,4.205768074,81.28531856
ID7265,7265,45,7450,837.0880932,811.195125,0,150,150,48.69547717,1,,254.384058,255,0,255,1895670,12.51826113,0.997938839,20.30007376,2.964674907,-1.363636086,55.62844188,47.69603329,0.36195582,1.166311704,7449.5,360.3719502,0.720833611,0.895157414,4.175297426,82.54293629
ID7267,7267,47,13540,1192.379038,855.6538433,0,150,150,65.60993633,1,,254.886943,255,0,255,3449385,5.368321476,0.968448526,46.718786,0.647844324,0.300061446,70.62809798,64.45209773,1.951749352,1.095823107,13523.5,487.6428994,0.714652899,0.896694626,4.193313691,149.8448753
ID7268,7268,49,6664,986.8097117,1076.01379,0,150,150,46.02037405,1,,254.5785757,255,0,255,1694475,10.35865405,0.998395468,24.55668186,-3.504971029,-5.099588358,64.19734473,42.99254495,1.182056455,1.49322039,6653.5,403.7707698,0.512849898,0.756939704,4.950052388,73.72299169
ID7269,7269,50,5987,166.7417674,1066.822718,0,150,150,43.6928317,1,,253.3011326,255,0,255,1520820,20.74600509,0.99742954,12.19392179,5.858112819,-0.17259086,54.12934812,43.52030937,0.0179969,1.243772135,5997.5,382.1563357,0.516057379,0.767090874,4.934645237,66.45429363
ID7270,7270,51,8795,684.3578212,1117.297817,0,150,150,52.95723985,1,,254.5073304,255,0,255,2239410,11.19831603,0.998636283,22.71177855,1.93141331,2.836415544,61.48572989,51.80544147,-1.435456417,1.186858526,8810.5,425.6698329,0.611033011,0.835990132,4.534950961,97.6232687
ID7271,7271,39,3732,1207.416812,1128.484006,0,150,150,34.45946939,1,,253.8371781,255,0,255,946305,17.18274204,0.995879416,14.74229894,0.346624422,1.438885107,39.16855987,33.5029634,1.095581829,1.169107324,3730.5,254.0868949,0.72612665,0.888637446,4.160051852,41.33518006
ID7272,7272,41,4500,988.2985662,1245.561994,0,150,150,37.79228042,1,,254.6028037,255,0,255,1144185,10.05732517,0.728284504,21.3351902,-0.449649645,-1.094243774,45.81802931,32.66709549,3.051493421,1.402574322,4487,286.9298553,0.684879954,0.867723845,4.283489479,49.71745152
ID7250,7250,44,17847,500.7887376,80.85750376,0,150,150,75.36842226,1,,253.2699748,255,0,255,4517070,20.93294092,0.916455352,11.57167056,1.559865483,2.238778797,104.6628268,56.37459646,0.63106135,1.856560106,17845.5,611.0518228,0.600596085,0.881760012,4.57418456,197.734072
ID7252,7252,46,11598,1091.240472,67.8146447,0,150,150,60.74805071,1,,253.6583578,255,0,255,2940915,18.44852623,0.76664331,11.93333881,0.81669412,0.266660472,72.50908784,52.8258669,1.274984866,1.372605735,11593.5,452.9009723,0.710260928,0.916627135,4.206258603,128.4598338
ID7253,7253,63,1092,979.6860429,253.032654,0,150,150,18.53686926,1,,254.7634508,255,0,255,274635,7.766597524,0.987102701,32.58954861,-0.44403307,0.661594733,21.11684188,17.753361,0.746958869,1.189456007,1079.5,131.2113837,0.787933345,0.904861693,3.9935598,11.96121884
ID7255,7255,52,2637,1264.16458,298.6576252,0,150,150,28.9666163,1,,254.5166793,255,0,255,671415,11.09323343,0.711405386,19.07446417,4.077693448,-1.476815186,46.04447332,24.00516009,-1.429576547,1.918107321,2636,238.3563,0.583044898,0.909279062,4.642521592,29.20775623
ID7256,7256,,481,988.2477663,310.0044674,0,150,150,12.42498671,1,,252.3602484,255,0,255,121890,25.83699769,1,9.767398343,-1.492888005,-1.636251333,14.1888094,13.71865358,2.000400249,1.03427128,485,88.52914606,0.777640825,0.93539055,4.019901446,5.373961219
ID7257,7257,59,1735,787.3629319,404.9478776,0,150,150,23.47666007,1,,255,255,255,255,442425,0,0.995390377,Infinity,1.65470459,0.230862167,30.14061711,21.5800746,3.126031469,1.396687346,1731.5,183.0517781,0.64935839,0.868790768,4.399088548,19.18559557
ID7258,7258,66,1064,637.8117168,446.5184837,0,150,150,18.40330728,1,,254.281015,255,0,255,270555,13.52760936,0.995611285,18.75584945,0.257709412,0.548499054,22.0167282,17.27441079,0.752123766,1.274528461,1064,132.3464183,0.763355972,0.926829268,4.057339774,11.78947368
ID7261,7261,42,12155,1225.168642,609.4148422,0,150,150,62.1889469,1,,254.8740533,255,0,255,3096210,5.665966632,0.743575,38.36769908,-0.629894111,-0.955926534,75.29922549,51.6699147,1.52934591,1.45731275,12150,472.7457384,0.683173319,0.891187149,4.288836434,134.6260388
ID7262,7262,43,2640,1003.341014,620.8022947,0,150,150,28.96936338,1,,254.2261002,255,0,255,670140,14.02926251,0.99746691,18.09815041,-2.474589869,-1.930131725,35.17356043,28.60979289,1.476691645,1.229423805,2636.5,230.3864577,0.624199972,0.822877653,4.486865587,29.2132964
ID7296,7296,41,4555,988.5066542,1245.911356,0,151,151,38.09219889,1,,254.5526316,255,0,255,1160760,10.67257175,0.722967355,20.01613134,-0.929041249,-0.205375147,46.85257424,33.14331202,3.045303592,1.413635856,4558.5,286.6921083,0.696947952,0.88138051,4.246242167,50.50969529
ID7273,7273,44,18151,500.5266843,80.72547506,0,151,151,75.98358188,1,,253.1993711,255,0,255,4589745,21.35282784,0.908411399,11.28880037,2.008506479,1.728030088,104.0892113,56.33369859,0.623011638,1.847725498,18138,618.8878968,0.595079902,0.883982747,4.595336204,200.9750693
ID7274,7274,46,11239,1091.869165,67.1047094,0,151,151,59.83336268,1,,253.3681451,255,0,255,2850645,20.33462104,0.74468579,10.63657404,-0.292557907,-0.029266178,74.30996305,50.03158808,1.263020407,1.48526093,11247,451.6943093,0.692719353,0.902467402,4.259182717,124.6204986
ID7275,7275,52,1859,1261.975152,312.2282024,0,151,151,24.31912351,1,,253.9008621,255,0,255,471240,16.70995247,0.704544281,12.56084807,0.241583513,-0.115816288,32.42658278,20.47714331,1.339900151,1.583550122,1858,183.370506,0.694379046,0.912349619,4.254089557,20.58725762
ID7276,7276,59,1077,780.2250312,409.9850187,0,151,151,18.43786751,1,,254.2877095,255,0,255,273105,13.46460265,0.995004762,18.83835803,-0.540575274,-0.130327345,23.82332922,15.97230301,0.688881631,1.491540024,1068,151.9294057,0.581430003,0.803611738,4.648964315,11.83379501
